fold,subject,nsdId,repeat_1,repeat_2,raw_cosine_same_image
fold_05,5,33813,1,1,0.9415258169174194
fold_05,5,33813,2,2,0.940762996673584
fold_05,5,33813,3,3,0.9576663374900818
fold_05,5,34068,1,1,0.9124581813812256
fold_05,5,34068,2,2,0.9464397430419922
fold_05,5,34068,3,3,0.9459080696105957
fold_05,5,34089,1,1,0.8553653359413147
fold_05,5,34089,2,2,0.9219481945037842
fold_05,5,34089,3,3,0.9463663101196289
fold_05,5,34126,1,1,0.9222241640090942
fold_05,5,34126,2,2,0.9250621795654297
fold_05,5,34126,3,3,0.9424964189529419
fold_05,5,34186,1,1,0.9283570051193237
fold_05,5,34186,2,2,0.8826970458030701
fold_05,5,34186,3,3,0.9335945844650269
fold_05,5,34238,1,1,0.9544681310653687
fold_05,5,34238,2,2,0.9390242099761963
fold_05,5,34238,3,3,0.9532082676887512
fold_05,5,34418,1,1,0.9340136051177979
fold_05,5,34418,2,2,0.9161590337753296
fold_05,5,34418,3,3,0.9293873310089111
fold_05,5,34603,1,1,0.9399440288543701
fold_05,5,34603,2,2,0.8978060483932495
fold_05,5,34603,3,3,0.901517391204834
fold_05,5,34829,1,1,0.9445481896400452
fold_05,5,34829,2,2,0.9447028636932373
fold_05,5,34829,3,3,0.9327138066291809
fold_05,5,34850,1,1,0.9515433311462402
fold_05,5,34850,2,2,0.8918676376342773
fold_05,5,34850,3,3,0.9524018168449402
fold_05,5,34874,1,1,0.9201312065124512
fold_05,5,34874,2,2,0.8906204700469971
fold_05,5,34874,3,3,0.9148499965667725
fold_05,5,35743,1,1,0.9647436141967773
fold_05,5,35743,2,2,0.8853748440742493
fold_05,5,35743,3,3,0.9224998950958252
fold_05,5,35752,1,1,0.9458039999008179
fold_05,5,35752,2,2,0.9406805038452148
fold_05,5,35752,3,3,0.9518656730651855
fold_05,5,35790,1,1,0.9377813935279846
fold_05,5,35790,2,2,0.9476975202560425
fold_05,5,35790,3,3,0.9388114809989929
fold_05,5,35798,1,1,0.9546703696250916
fold_05,5,35798,2,2,0.9387331604957581
fold_05,5,35798,3,3,0.9120138883590698
fold_05,5,35986,1,1,0.9456930160522461
fold_05,5,35986,2,2,0.9156346321105957
fold_05,5,35986,3,3,0.9408260583877563
fold_05,5,36067,1,1,0.9255832433700562
fold_05,5,36067,2,2,0.9274311065673828
fold_05,5,36067,3,3,0.9249811172485352
fold_05,5,36258,1,1,0.9445387721061707
fold_05,5,36258,2,2,0.9181800484657288
fold_05,5,36258,3,3,0.9362949132919312
fold_05,5,36476,1,1,0.9531846046447754
fold_05,5,36476,2,2,0.9290352463722229
fold_05,5,36476,3,3,0.9401784539222717
fold_05,5,36569,1,1,0.9113712310791016
fold_05,5,36569,2,2,0.9384908676147461
fold_05,5,36569,3,3,0.9242606163024902
fold_05,5,36576,1,1,0.9444046020507812
fold_05,5,36576,2,2,0.9424947500228882
fold_05,5,36576,3,3,0.9137697219848633
fold_05,5,36623,1,1,0.9409793019294739
fold_05,5,36623,2,2,0.9037157893180847
fold_05,5,36623,3,3,0.9177461266517639
fold_05,5,36682,1,1,0.9097005128860474
fold_05,5,36682,2,2,0.95049649477005
fold_05,5,36682,3,3,0.9261605739593506
fold_05,5,36731,1,1,0.9401161074638367
fold_05,5,36731,2,2,0.9324796199798584
fold_05,5,36731,3,3,0.9638077616691589
fold_05,5,36759,1,1,0.9548567533493042
fold_05,5,36759,2,2,0.9244602918624878
fold_05,5,36759,3,3,0.9085313081741333
fold_05,5,36910,1,1,0.9379887580871582
fold_05,5,36910,2,2,0.9297440648078918
fold_05,5,36910,3,3,0.9495192170143127
fold_05,5,36945,1,1,0.9319840669631958
fold_05,5,36945,2,2,0.9482848644256592
fold_05,5,36945,3,3,0.9285552501678467
fold_05,5,36974,1,1,0.9388213157653809
fold_05,5,36974,2,2,0.9339515566825867
fold_05,5,36974,3,3,0.9237080216407776
fold_05,5,36978,1,1,0.9327679872512817
fold_05,5,36978,2,2,0.9340927600860596
fold_05,5,36978,3,3,0.9391965866088867
fold_05,5,37059,1,1,0.9359273910522461
fold_05,5,37059,2,2,0.9277081489562988
fold_05,5,37059,3,3,0.9383370280265808
fold_05,5,37221,1,1,0.9462252855300903
fold_05,5,37221,2,2,0.9326566457748413
fold_05,5,37221,3,3,0.9365938901901245
fold_05,5,37224,1,1,0.947298526763916
fold_05,5,37224,2,2,0.9480018615722656
fold_05,5,37224,3,3,0.9427851438522339
fold_05,5,37436,1,1,0.9053002595901489
fold_05,5,37436,2,2,0.9118323922157288
fold_05,5,37436,3,3,0.929135262966156
fold_05,5,37494,1,1,0.9325980544090271
fold_05,5,37494,2,2,0.9450356960296631
fold_05,5,37494,3,3,0.9170507788658142
fold_05,5,37736,1,1,0.9339359402656555
fold_05,5,37736,2,2,0.9466739892959595
fold_05,5,37736,3,3,0.9216580986976624
fold_05,5,37927,1,1,0.9508531093597412
fold_05,5,37927,2,2,0.8981429934501648
fold_05,5,37927,3,3,0.9028686881065369
fold_05,5,38022,1,1,0.9566792249679565
fold_05,5,38022,2,2,0.9503895044326782
fold_05,5,38022,3,3,0.8730655908584595
fold_05,5,38025,1,1,0.9421049952507019
fold_05,5,38025,2,2,0.9483199715614319
fold_05,5,38025,3,3,0.92645663022995
fold_05,5,38246,1,1,0.9456119537353516
fold_05,5,38246,2,2,0.9526427388191223
fold_05,5,38246,3,3,0.9258581399917603
fold_05,5,38297,1,1,0.956580638885498
fold_05,5,38297,2,2,0.9239866137504578
fold_05,5,38297,3,3,0.932448148727417
fold_05,5,38310,1,1,0.9042770862579346
fold_05,5,38310,2,2,0.9268835186958313
fold_05,5,38310,3,3,0.9336507320404053
fold_05,5,38358,1,1,0.9389262199401855
fold_05,5,38358,2,2,0.9213883876800537
fold_05,5,38358,3,3,0.9314223527908325
fold_05,5,38486,1,1,0.9308799505233765
fold_05,5,38486,2,2,0.9473807215690613
fold_05,5,38486,3,3,0.9302455186843872
fold_05,5,38494,1,1,0.9349328875541687
fold_05,5,38494,2,2,0.9214633107185364
fold_05,5,38494,3,3,0.9533498287200928
fold_05,5,38641,1,1,0.9053280353546143
fold_05,5,38641,2,2,0.9465100765228271
fold_05,5,38641,3,3,0.8952068090438843
fold_05,5,38794,1,1,0.9449300765991211
fold_05,5,38794,2,2,0.9265425801277161
fold_05,5,38794,3,3,0.9357668161392212
fold_05,5,38817,1,1,0.9553291201591492
fold_05,5,38817,2,2,0.9454879760742188
fold_05,5,38817,3,3,0.9452289938926697
fold_05,5,38829,1,1,0.9452520608901978
fold_05,5,38829,2,2,0.9517143964767456
fold_05,5,38829,3,3,0.9395402073860168
fold_05,5,38853,1,1,0.9440550804138184
fold_05,5,38853,2,2,0.9338726997375488
fold_05,5,38853,3,3,0.8997466564178467
fold_05,5,38978,1,1,0.927882969379425
fold_05,5,38978,2,2,0.9282419681549072
fold_05,5,38978,3,3,0.9439172148704529
fold_05,5,39289,1,1,0.9447823762893677
fold_05,5,39289,2,2,0.9421108961105347
fold_05,5,39289,3,3,0.9545451998710632
fold_05,5,39369,1,1,0.9455559253692627
fold_05,5,39369,2,2,0.9493685960769653
fold_05,5,39369,3,3,0.9549129605293274
fold_05,5,39402,1,1,0.9380015134811401
fold_05,5,39402,2,2,0.9351134300231934
fold_05,5,39402,3,3,0.9323963522911072
fold_05,5,39841,1,1,0.9349552989006042
fold_05,5,39841,2,2,0.9473717212677002
fold_05,5,39841,3,3,0.9285783767700195
fold_05,5,39997,1,1,0.9474971890449524
fold_05,5,39997,2,2,0.9300010204315186
fold_05,5,39997,3,3,0.9318190813064575
fold_05,5,40153,1,1,0.9290595054626465
fold_05,5,40153,2,2,0.9552187323570251
fold_05,5,40153,3,3,0.9126295447349548
fold_05,5,40235,1,1,0.928064227104187
fold_05,5,40235,2,2,0.921671986579895
fold_05,5,40235,3,3,0.9020936489105225
fold_05,5,40423,1,1,0.9390680193901062
fold_05,5,40423,2,2,0.9273579120635986
fold_05,5,40423,3,3,0.9249580502510071
fold_05,5,40548,1,1,0.9575028419494629
fold_05,5,40548,2,2,0.934213399887085
fold_05,5,40548,3,3,0.9361863732337952
fold_05,5,40575,1,1,0.9173049926757812
fold_05,5,40575,2,2,0.9513890743255615
fold_05,5,40575,3,3,0.9375389814376831
fold_05,5,40721,1,1,0.9392540454864502
fold_05,5,40721,2,2,0.9382653832435608
fold_05,5,40721,3,3,0.9262130260467529
fold_05,5,40770,1,1,0.9445242881774902
fold_05,5,40770,2,2,0.9341028928756714
fold_05,5,40770,3,3,0.9158172011375427
fold_05,5,40840,1,1,0.9445433616638184
fold_05,5,40840,2,2,0.9503695964813232
fold_05,5,40840,3,3,0.9346103668212891
fold_05,5,40846,1,1,0.9418314695358276
fold_05,5,40846,2,2,0.9358183741569519
fold_05,5,40846,3,3,0.948093831539154
fold_05,5,40909,1,1,0.9405335187911987
fold_05,5,40909,2,2,0.9297341108322144
fold_05,5,40909,3,3,0.9032846093177795
fold_05,5,40924,1,1,0.8957435488700867
fold_05,5,40924,2,2,0.944671094417572
fold_05,5,40924,3,3,0.918220043182373
fold_05,5,40935,1,1,0.9433533549308777
fold_05,5,40935,2,2,0.9167428612709045
fold_05,5,40935,3,3,0.9265488982200623
fold_05,5,40979,1,1,0.9092325568199158
fold_05,5,40979,2,2,0.919941246509552
fold_05,5,40979,3,3,0.902784526348114
fold_05,5,41056,1,1,0.9216752052307129
fold_05,5,41056,2,2,0.8216899633407593
fold_05,5,41056,3,3,0.929781973361969
fold_05,5,41097,1,1,0.9273419976234436
fold_05,5,41097,2,2,0.9263415336608887
fold_05,5,41097,3,3,0.951840341091156
fold_05,5,41116,1,1,0.9361706972122192
fold_05,5,41116,2,2,0.9263746738433838
fold_05,5,41116,3,3,0.956558346748352
fold_05,5,41137,1,1,0.9339404106140137
fold_05,5,41137,2,2,0.9006931781768799
fold_05,5,41137,3,3,0.9311980605125427
fold_05,5,41162,1,1,0.9354746341705322
fold_05,5,41162,2,2,0.9461139440536499
fold_05,5,41162,3,3,0.9534900784492493
fold_05,5,41482,1,1,0.9354804754257202
fold_05,5,41482,2,2,0.9500199556350708
fold_05,5,41482,3,3,0.8721495270729065
fold_05,5,41566,1,1,0.9462769627571106
fold_05,5,41566,2,2,0.9606591463088989
fold_05,5,41566,3,3,0.9235449433326721
fold_05,5,41653,1,1,0.9397762417793274
fold_05,5,41653,2,2,0.9435482025146484
fold_05,5,41653,3,3,0.9103312492370605
fold_05,5,41710,1,1,0.9344319701194763
fold_05,5,41710,2,2,0.9492175579071045
fold_05,5,41710,3,3,0.9541096687316895
fold_05,5,41778,1,1,0.9388543963432312
fold_05,5,41778,2,2,0.9420112371444702
fold_05,5,41778,3,3,0.9056367874145508
fold_05,5,41814,1,1,0.9274367094039917
fold_05,5,41814,2,2,0.9010524749755859
fold_05,5,41814,3,3,0.9656189680099487
fold_05,5,41927,1,1,0.9546974301338196
fold_05,5,41927,2,2,0.971434473991394
fold_05,5,41927,3,3,0.9288700222969055
fold_05,5,41934,1,1,0.9264811277389526
fold_05,5,41934,2,2,0.9338576793670654
fold_05,5,41934,3,3,0.908379852771759
fold_05,5,42007,1,1,0.9275128841400146
fold_05,5,42007,2,2,0.9081095457077026
fold_05,5,42007,3,3,0.9261147975921631
fold_05,5,42126,1,1,0.9450346231460571
fold_05,5,42126,2,2,0.9263569116592407
fold_05,5,42126,3,3,0.8968394994735718
fold_05,5,42166,1,1,0.9148420095443726
fold_05,5,42166,2,2,0.8603883385658264
fold_05,5,42166,3,3,0.9387043118476868
fold_05,5,42171,1,1,0.9413990378379822
fold_05,5,42171,2,2,0.9394433498382568
fold_05,5,42171,3,3,0.9406365156173706
fold_05,5,42214,1,1,0.9130098819732666
fold_05,5,42214,2,2,0.9346070885658264
fold_05,5,42214,3,3,0.9481431245803833
fold_05,5,42224,1,1,0.9470429420471191
fold_05,5,42224,2,2,0.9461797475814819
fold_05,5,42224,3,3,0.9461119174957275
fold_05,5,42299,1,1,0.9155251979827881
fold_05,5,42299,2,2,0.9181058406829834
fold_05,5,42299,3,3,0.9291924238204956
fold_05,5,42473,1,1,0.9256542921066284
fold_05,5,42473,2,2,0.9392491579055786
fold_05,5,42473,3,3,0.9474707245826721
fold_05,5,42563,1,1,0.9599326252937317
fold_05,5,42563,2,2,0.9488996267318726
fold_05,5,42563,3,3,0.9443239569664001
fold_05,5,42642,1,1,0.9422644376754761
fold_05,5,42642,2,2,0.9447839856147766
fold_05,5,42642,3,3,0.9207543134689331
fold_05,5,42697,1,1,0.9435960054397583
fold_05,5,42697,2,2,0.9237750768661499
fold_05,5,42697,3,3,0.8963966369628906
fold_05,5,42781,1,1,0.9360948801040649
fold_05,5,42781,2,2,0.9305100440979004
fold_05,5,42781,3,3,0.9237624406814575
fold_05,5,42851,1,1,0.9289591312408447
fold_05,5,42851,2,2,0.9255579113960266
fold_05,5,42851,3,3,0.9387059807777405
fold_05,5,42912,1,1,0.9499274492263794
fold_05,5,42912,2,2,0.916584849357605
fold_05,5,42912,3,3,0.9247514009475708
fold_05,5,42946,1,1,0.9061053991317749
fold_05,5,42946,2,2,0.9381176829338074
fold_05,5,42946,3,3,0.9572188258171082
fold_05,5,42980,1,1,0.9606384038925171
fold_05,5,42980,2,2,0.947170078754425
fold_05,5,42980,3,3,0.928528368473053
fold_05,5,43107,1,1,0.9340562224388123
fold_05,5,43107,2,2,0.9177367687225342
fold_05,5,43107,3,3,0.9024153351783752
fold_05,5,43157,1,1,0.9333612322807312
fold_05,5,43157,2,2,0.9129199981689453
fold_05,5,43157,3,3,0.9456620812416077
fold_05,5,43159,1,1,0.9026661515235901
fold_05,5,43159,2,2,0.9416905045509338
fold_05,5,43159,3,3,0.9058688879013062
fold_05,5,43164,1,1,0.9542855024337769
fold_05,5,43164,2,2,0.9477550983428955
fold_05,5,43164,3,3,0.9126546382904053
fold_05,5,43224,1,1,0.9357830286026001
fold_05,5,43224,2,2,0.9536991119384766
fold_05,5,43224,3,3,0.9471414089202881
fold_05,5,43250,1,1,0.9127960801124573
fold_05,5,43250,2,2,0.9374990463256836
fold_05,5,43250,3,3,0.9071041941642761
fold_05,5,43428,1,1,0.9383382797241211
fold_05,5,43428,2,2,0.9255280494689941
fold_05,5,43428,3,3,0.9709022641181946
fold_05,5,43445,1,1,0.9426760673522949
fold_05,5,43445,2,2,0.9442713856697083
fold_05,5,43445,3,3,0.9250565767288208
fold_05,5,43465,1,1,0.9319101572036743
fold_05,5,43465,2,2,0.9183458089828491
fold_05,5,43465,3,3,0.878932774066925
fold_05,5,43619,1,1,0.9412167072296143
fold_05,5,43619,2,2,0.9317648410797119
fold_05,5,43619,3,3,0.9407528638839722
fold_05,5,43675,1,1,0.9442059397697449
fold_05,5,43675,2,2,0.953824520111084
fold_05,5,43675,3,3,0.9423794150352478
fold_05,5,43689,1,1,0.9595810174942017
fold_05,5,43689,2,2,0.9271020889282227
fold_05,5,43689,3,3,0.9458269476890564
fold_05,5,43746,1,1,0.9314383864402771
fold_05,5,43746,2,2,0.8969768285751343
fold_05,5,43746,3,3,0.9205740690231323
fold_05,5,43818,1,1,0.935528039932251
fold_05,5,43818,2,2,0.9041180610656738
fold_05,5,43818,3,3,0.9079889059066772
fold_05,5,43820,1,1,0.9453842043876648
fold_05,5,43820,2,2,0.9380977153778076
fold_05,5,43820,3,3,0.9244413375854492
fold_05,5,43852,1,1,0.9129016399383545
fold_05,5,43852,2,2,0.9283967018127441
fold_05,5,43852,3,3,0.9178407192230225
fold_05,5,43950,1,1,0.9371674060821533
fold_05,5,43950,2,2,0.930098295211792
fold_05,5,43950,3,3,0.9322690963745117
fold_05,5,43984,1,1,0.9613316655158997
fold_05,5,43984,2,2,0.8994863033294678
fold_05,5,43984,3,3,0.9559105038642883
fold_05,5,44052,1,1,0.9606431722640991
fold_05,5,44052,2,2,0.9494082927703857
fold_05,5,44052,3,3,0.9425764679908752
fold_05,5,44138,1,1,0.9424737691879272
fold_05,5,44138,2,2,0.9262804985046387
fold_05,5,44138,3,3,0.9311936497688293
fold_05,5,44144,1,1,0.9360190629959106
fold_05,5,44144,2,2,0.9180565476417542
fold_05,5,44144,3,3,0.9532895684242249
fold_05,5,44705,1,1,0.9486328363418579
fold_05,5,44705,2,2,0.9370163083076477
fold_05,5,44705,3,3,0.9355167150497437
fold_05,5,44720,1,1,0.9348757266998291
fold_05,5,44720,2,2,0.9430702924728394
fold_05,5,44720,3,3,0.9377286434173584
fold_05,5,44844,1,1,0.9513257741928101
fold_05,5,44844,2,2,0.954163670539856
fold_05,5,44844,3,3,0.9399206638336182
fold_05,5,44971,1,1,0.9421331882476807
fold_05,5,44971,2,2,0.9518949389457703
fold_05,5,44971,3,3,0.9551810026168823
fold_05,5,44980,1,1,0.9486331939697266
fold_05,5,44980,2,2,0.9299150705337524
fold_05,5,44980,3,3,0.9392560720443726
fold_05,5,45129,1,1,0.9512324333190918
fold_05,5,45129,2,2,0.9301974773406982
fold_05,5,45129,3,3,0.9230343103408813
fold_05,5,45213,1,1,0.931201696395874
fold_05,5,45213,2,2,0.9141707420349121
fold_05,5,45213,3,3,0.9233872294425964
fold_05,5,45356,1,1,0.9545847773551941
fold_05,5,45356,2,2,0.9178669452667236
fold_05,5,45356,3,3,0.9501600861549377
fold_05,5,45595,1,1,0.9518423080444336
fold_05,5,45595,2,2,0.9332855939865112
fold_05,5,45595,3,3,0.9383015036582947
fold_05,5,45632,1,1,0.9602874517440796
fold_05,5,45632,2,2,0.9155214428901672
fold_05,5,45632,3,3,0.9375125765800476
fold_05,5,45750,1,1,0.9508281350135803
fold_05,5,45750,2,2,0.9279911518096924
fold_05,5,45750,3,3,0.9509693384170532
fold_05,5,45837,1,1,0.9443652629852295
fold_05,5,45837,2,2,0.9364278316497803
fold_05,5,45837,3,3,0.9376034736633301
fold_05,5,45843,1,1,0.9481256008148193
fold_05,5,45843,2,2,0.9181475639343262
fold_05,5,45843,3,3,0.9237691164016724
fold_05,5,45945,1,1,0.9425219297409058
fold_05,5,45945,2,2,0.9583371877670288
fold_05,5,45945,3,3,0.9291508197784424
fold_05,5,45981,1,1,0.936796247959137
fold_05,5,45981,2,2,0.9456162452697754
fold_05,5,45981,3,3,0.934418797492981
fold_05,5,46002,1,1,0.949343204498291
fold_05,5,46002,2,2,0.94707190990448
fold_05,5,46002,3,3,0.9331560134887695
fold_05,5,46036,1,1,0.9156613945960999
fold_05,5,46036,2,2,0.92741858959198
fold_05,5,46036,3,3,0.9241928458213806
fold_05,5,46150,1,1,0.9289212226867676
fold_05,5,46150,2,2,0.9507513642311096
fold_05,5,46150,3,3,0.9331682920455933
fold_05,5,46160,1,1,0.8962573409080505
fold_05,5,46160,2,2,0.9615190029144287
fold_05,5,46160,3,3,0.9281191825866699
fold_05,5,46274,1,1,0.9366843700408936
fold_05,5,46274,2,2,0.9551248550415039
fold_05,5,46274,3,3,0.9489845633506775
fold_05,5,46321,1,1,0.9394598007202148
fold_05,5,46321,2,2,0.9265633225440979
fold_05,5,46321,3,3,0.9043964147567749
fold_05,5,46372,1,1,0.9086914658546448
fold_05,5,46372,2,2,0.9277729392051697
fold_05,5,46372,3,3,0.9132196307182312
fold_05,5,46380,1,1,0.9348620772361755
fold_05,5,46380,2,2,0.936964750289917
fold_05,5,46380,3,3,0.9378672242164612
fold_05,5,46460,1,1,0.9245939254760742
fold_05,5,46460,2,2,0.9328740835189819
fold_05,5,46460,3,3,0.9420677423477173
fold_05,5,46462,1,1,0.9443121552467346
fold_05,5,46462,2,2,0.9377409219741821
fold_05,5,46462,3,3,0.9276646375656128
fold_05,5,46523,1,1,0.9466171860694885
fold_05,5,46523,2,2,0.8976848721504211
fold_05,5,46523,3,3,0.9222378730773926
fold_05,5,46642,1,1,0.9165589809417725
fold_05,5,46642,2,2,0.8953354954719543
fold_05,5,46642,3,3,0.8902716040611267
fold_05,5,46661,1,1,0.8834838271141052
fold_05,5,46661,2,2,0.908326268196106
fold_05,5,46661,3,3,0.94273841381073
fold_05,5,46806,1,1,0.948590874671936
fold_05,5,46806,2,2,0.9344764351844788
fold_05,5,46806,3,3,0.9529390931129456
fold_05,5,46835,1,1,0.9173721075057983
fold_05,5,46835,2,2,0.9317469000816345
fold_05,5,46835,3,3,0.8953588604927063
fold_05,5,46861,1,1,0.9150790572166443
fold_05,5,46861,2,2,0.9258832931518555
fold_05,5,46861,3,3,0.909522533416748
fold_05,5,47033,1,1,0.9042900800704956
fold_05,5,47033,2,2,0.920052707195282
fold_05,5,47033,3,3,0.9114993810653687
fold_05,5,47070,1,1,0.9315253496170044
fold_05,5,47070,2,2,0.8992844820022583
fold_05,5,47070,3,3,0.9643865823745728
fold_05,5,47099,1,1,0.9368500709533691
fold_05,5,47099,2,2,0.9317240118980408
fold_05,5,47099,3,3,0.9276769161224365
fold_05,5,47290,1,1,0.9157229065895081
fold_05,5,47290,2,2,0.9343047738075256
fold_05,5,47290,3,3,0.9155470728874207
fold_05,5,47293,1,1,0.9470182657241821
fold_05,5,47293,2,2,0.9498946666717529
fold_05,5,47293,3,3,0.9498594999313354
fold_05,5,47321,1,1,0.9171382784843445
fold_05,5,47321,2,2,0.9247902035713196
fold_05,5,47321,3,3,0.9172723293304443
fold_05,5,47408,1,1,0.9383970499038696
fold_05,5,47408,2,2,0.9396330714225769
fold_05,5,47408,3,3,0.9405457973480225
fold_05,5,47600,1,1,0.9147434234619141
fold_05,5,47600,2,2,0.9515961408615112
fold_05,5,47600,3,3,0.9590702056884766
fold_05,5,47687,1,1,0.9468401670455933
fold_05,5,47687,2,2,0.9193084836006165
fold_05,5,47687,3,3,0.9508848190307617
fold_05,5,48157,1,1,0.9347590208053589
fold_05,5,48157,2,2,0.9358748197555542
fold_05,5,48157,3,3,0.9176309108734131
fold_05,5,48260,1,1,0.9259817004203796
fold_05,5,48260,2,2,0.9500772356987
fold_05,5,48260,3,3,0.921524167060852
fold_05,5,48374,1,1,0.9142743349075317
fold_05,5,48374,2,2,0.9483839869499207
fold_05,5,48374,3,3,0.9024484157562256
fold_05,5,48379,1,1,0.964295506477356
fold_05,5,48379,2,2,0.958390474319458
fold_05,5,48379,3,3,0.9195889234542847
fold_05,5,48393,1,1,0.94878089427948
fold_05,5,48393,2,2,0.9453212022781372
fold_05,5,48393,3,3,0.8963876962661743
fold_05,5,48422,1,1,0.9144490957260132
fold_05,5,48422,2,2,0.9328580498695374
fold_05,5,48422,3,3,0.9165167808532715
fold_05,5,48508,1,1,0.9493443965911865
fold_05,5,48508,2,2,0.9255324602127075
fold_05,5,48508,3,3,0.932643711566925
fold_05,5,48530,1,1,0.9593487977981567
fold_05,5,48530,2,2,0.9035727977752686
fold_05,5,48530,3,3,0.9417945146560669
fold_05,5,48617,1,1,0.9464396834373474
fold_05,5,48617,2,2,0.9455203413963318
fold_05,5,48617,3,3,0.9331297874450684
fold_05,5,48622,1,1,0.9094457626342773
fold_05,5,48622,2,2,0.939024806022644
fold_05,5,48622,3,3,0.9237661957740784
fold_05,5,48679,1,1,0.9416817426681519
fold_05,5,48679,2,2,0.8939547538757324
fold_05,5,48679,3,3,0.9472525119781494
fold_05,5,48681,1,1,0.924886167049408
fold_05,5,48681,2,2,0.9535209536552429
fold_05,5,48681,3,3,0.9284458160400391
fold_05,5,48802,1,1,0.9440821409225464
fold_05,5,48802,2,2,0.9486707448959351
fold_05,5,48802,3,3,0.9239976406097412
fold_05,5,48839,1,1,0.91282057762146
fold_05,5,48839,2,2,0.9178866744041443
fold_05,5,48839,3,3,0.94025719165802
fold_05,5,49076,1,1,0.9104880690574646
fold_05,5,49076,2,2,0.9327555298805237
fold_05,5,49076,3,3,0.9470730423927307
fold_05,5,49466,1,1,0.9311031699180603
fold_05,5,49466,2,2,0.9408032298088074
fold_05,5,49466,3,3,0.9357027411460876
fold_05,5,49480,1,1,0.9293233156204224
fold_05,5,49480,2,2,0.9325230121612549
fold_05,5,49480,3,3,0.9175752401351929
fold_05,5,49731,1,1,0.9065007567405701
fold_05,5,49731,2,2,0.912824273109436
fold_05,5,49731,3,3,0.9110221862792969
fold_05,5,49944,1,1,0.8962059020996094
fold_05,5,49944,2,2,0.9586700797080994
fold_05,5,49944,3,3,0.9555385708808899
fold_05,5,49955,1,1,0.9425107836723328
fold_05,5,49955,2,2,0.9426020979881287
fold_05,5,49955,3,3,0.9501097202301025
fold_05,5,49957,1,1,0.9487201571464539
fold_05,5,49957,2,2,0.926837682723999
fold_05,5,49957,3,3,0.9431494474411011
fold_05,5,49969,1,1,0.9368985891342163
fold_05,5,49969,2,2,0.9129402041435242
fold_05,5,49969,3,3,0.9057618975639343
fold_05,5,49979,1,1,0.9398980140686035
fold_05,5,49979,2,2,0.9475235342979431
fold_05,5,49979,3,3,0.9192721843719482
fold_05,5,50114,1,1,0.9438561201095581
fold_05,5,50114,2,2,0.9232757091522217
fold_05,5,50114,3,3,0.9447648525238037
fold_05,5,50170,1,1,0.9535319805145264
fold_05,5,50170,2,2,0.9393157958984375
fold_05,5,50170,3,3,0.943742573261261
fold_05,5,50653,1,1,0.94606614112854
fold_05,5,50653,2,2,0.9302322864532471
fold_05,5,50653,3,3,0.9110210537910461
fold_05,5,50734,1,1,0.9407362937927246
fold_05,5,50734,2,2,0.9515167474746704
fold_05,5,50734,3,3,0.9611568450927734
fold_05,5,50755,1,1,0.9283784627914429
fold_05,5,50755,2,2,0.9316903352737427
fold_05,5,50755,3,3,0.9274563789367676
fold_05,5,50811,1,1,0.9139565229415894
fold_05,5,50811,2,2,0.9407309293746948
fold_05,5,50811,3,3,0.9509156346321106
fold_05,5,50882,1,1,0.9578405618667603
fold_05,5,50882,2,2,0.9265626072883606
fold_05,5,50882,3,3,0.925166130065918
fold_05,5,51062,1,1,0.9352276921272278
fold_05,5,51062,2,2,0.8759830594062805
fold_05,5,51062,3,3,0.8896923065185547
fold_05,5,51077,1,1,0.9207229614257812
fold_05,5,51077,2,2,0.9400135278701782
fold_05,5,51077,3,3,0.9220641851425171
fold_05,5,51148,1,1,0.9301100969314575
fold_05,5,51148,2,2,0.9421524405479431
fold_05,5,51148,3,3,0.921822190284729
fold_05,5,51171,1,1,0.9410536289215088
fold_05,5,51171,2,2,0.9257151484489441
fold_05,5,51171,3,3,0.9294326305389404
fold_05,5,51185,1,1,0.9374802112579346
fold_05,5,51185,2,2,0.9304046630859375
fold_05,5,51185,3,3,0.9346656799316406
fold_05,5,51521,1,1,0.9302482604980469
fold_05,5,51521,2,2,0.9595180749893188
fold_05,5,51521,3,3,0.9464598894119263
fold_05,5,51745,1,1,0.9264630675315857
fold_05,5,51745,2,2,0.9304153323173523
fold_05,5,51745,3,3,0.9018962383270264
fold_05,5,51788,1,1,0.9445630311965942
fold_05,5,51788,2,2,0.9099762439727783
fold_05,5,51788,3,3,0.9290991425514221
fold_05,5,51843,1,1,0.9552212357521057
fold_05,5,51843,2,2,0.950928807258606
fold_05,5,51843,3,3,0.9539235830307007
fold_05,5,51965,1,1,0.9396610856056213
fold_05,5,51965,2,2,0.9454737901687622
fold_05,5,51965,3,3,0.9341481328010559
fold_05,5,51983,1,1,0.9035030603408813
fold_05,5,51983,2,2,0.907699704170227
fold_05,5,51983,3,3,0.9386276602745056
fold_05,5,51988,1,1,0.9254933595657349
fold_05,5,51988,2,2,0.9308598041534424
fold_05,5,51988,3,3,0.9143975973129272
fold_05,5,52070,1,1,0.9374508857727051
fold_05,5,52070,2,2,0.9414111375808716
fold_05,5,52070,3,3,0.9488375186920166
fold_05,5,52302,1,1,0.9394347667694092
fold_05,5,52302,2,2,0.9451853632926941
fold_05,5,52302,3,3,0.9380661249160767
fold_05,5,52394,1,1,0.9404212236404419
fold_05,5,52394,2,2,0.9467877149581909
fold_05,5,52394,3,3,0.9569627046585083
